1957,6.17,2.31,2.25,1.92,1.08,0.14,0,0,0.02,1.71,0.61,6.28
1958,2.72,8.93,7.39,7.38,0.15,0,0,0,0.92,0.1,0.15,0.03
1959,2.9,6.26,0,1.04,0,0,0,0,0.11,0.07,0,1.34
1960,3.85,2.57,1.34,2.25,0,0,0,0,0,0.02,4.93,0.4
1961,1.64,0.03,0.61,0.26,0.03,0,0,0.19,0.04,0,3.58,1.83
1962,2.79,17.38,1.54,0,0.2,0,0,0,0,0.31,0,0.05
1963,0.22,5.75,2.94,2.33,0.23,0.46,0,0.05,1.57,0.65,3.51,0.03
1964,2.57,0.01,1.73,1.97,0.26,0.11,0,0.03,0,0.82,1.83,4.78
1965,0.68,0.31,0.97,6.75,0.01,0,0.05,0.17,0.35,0,13.02,6.11
1966,1.77,1.23,0.06,0,0.14,0,0,0.03,0.11,0.11,4.95,7.5
1967,5.31,0.48,3.11,6.2,0.06,0.01,0,0.02,0.36,0,5.86,1.91
1968,1.05,1.35,3.44,0.96,0.01,0,0,0.08,0,0.9,0.67,1.76
1969,20.6,11.92,1.23,1.52,0.05,0.01,0.1,0,0,0,2.13,0.15
1970,2.53,2.31,6.15,0.02,0,0,0,0,0,0,6.15,6.76
1971,1.08,1.13,0.72,0.69,0.56,0,0,0,0.07,0.24,0.48,9.14
1972,0.15,0.29,0,0.14,0.08,0.07,0,0.06,0.01,0.31,4.44,1.02
1973,5.8,10.28,4.54,0,0.02,0,0,0,0,0.41,2.13,1.56
1974,8.69,0.01,3.63,0.35,0.01,0,0.02,0.17,0,0.82,0.17,6.24
1975,0.01,3.88,5.78,1.82,0.03,0,0,0,0.18,0.28,0.09,0.19
1976,0,5.66,1.67,0.93,0.05,0.2,0.01,0.05,4.33,0.2,0.38,0.47
1977,4.64,0.19,1.97,0,2.85,0.02,0,1.24,0.01,0.01,0.17,5.7
1978,9.09,11.39,12.25,3.71,0.05,0,0,0.07,1.3,0.04,2.49,2.38
1979,5.89,5.64,6.48,0,0.04,0,0,0.06,0.18,0.64,0.95,1.72
1980,8.08,13.59,3.89,0.63,0.29,0,0.01,0,0,0,0,1.5
1981,3.25,1.68,6.52,0.62,0.06,0,0,0,0.08,0.6,2.32,0.55
1982,3.44,0.82,6.25,2.89,0.03,0.01,0.01,0.07,1.29,0.36,3.67,5.7
1983,9.38,6.53,10.87,4,0.45,0.01,0,1.44,0.17,3.79,3.82,4.65
1984,0.07,0.02,0.42,0.23,0,0,0.29,0.32,0.81,0.25,3.08,5.13
1985,1.29,1.29,1.27,0.04,0,0.01,0.02,0,0.16,0.47,4.66,1.45
1986,3.6,9.35,5.38,1.31,0,0,0.01,0,0.9,0.02,1.64,0.42
1987,1.91,1.5,2.44,0.07,0.18,0.12,0.11,0,0.01,1.8,2.25,3.87
1988,3.16,1.9,2.05,3.36,0.04,0.02,0.07,0,0.11,0,1.07,3.98
1989,0.73,3.44,0.91,0.21,0.27,0,0.01,0,0.33,0.44,0.38,0
1990,3.25,2.84,0.08,0.32,0.75,0,0,0.1,0.02,0,0.4,0.05
1991,1.52,0.4,15.77,0.01,0,0.12,0,0,0.02,0.47,0.12,4.71
1992,2.77,12.69,6.74,0.18,0.23,0,0.55,0,0,1.25,0.37,6.08
1993,13.69,11.2,4.8,0,0.13,0.72,0,0,0,0.24,0.56,2.11
1994,0.67,6.24,2.26,0.52,0.6,0,0,0,0.3,1.26,1.04,1.17
1995,21.89,1.96,10.31,0.59,1.42,0.5,0,0.02,0,0,0.14,2.33
1996,0.81,8.55,2.17,0.84,0.26,0,0,0,0,2.95,2.75,7.24
1997,6.22,0.31,0.01,0,0,0,0.08,0,0.11,0.02,2.59,7.39
1998,3.6,22.65,4.1,2.37,4.19,0.13,0,0.04,0.59,0.02,1.18,0.63
1999,2,1.94,2.81,2.34,0.16,0.23,0.23,0,0.22,0,0.83,0
2000,1.68,9.46,2.88,3.1,0.04,0,0,0,0.11,1.81,0,0.03
2001,6.74,7.7,6.73,1.82,0.03,0.01,0.08,0,0,0.1,3.28,1.7
2002,1.1,0.36,0.54,0.07,0.12,0,0,0,0.08,0.01,4.25,3.98
2003,0.01,5.25,3.62,2.1,2.19,0.11,0.01,0.03,0,0,1.73,2.27
2004,0.63,6.75,0.59,0.15,0,0,0,0,0,6.39,0.15,6.75
2005,17.95,10.95,2.77,0.85,0.81,0,0.04,0,0.3,1.37,0.85,0.49
2006,4.84,1.74,6.68,5.27,1.21,0,0.09,0.01,0,0.21,0.15,0.95
2007,1.45,1.99,0.22,0.74,0.01,0.01,0,0,0.6,0.37,0.08,2.99
2008,12.08,2.27,0.02,0.06,0.24,0,0.28,0,0,0.08,2.46,2.64
2009,0.75,5.04,0.64,0.2,0.04,0.11,0,0,0,3.23,0.01,3.62
2010,6.66,4.34,0.49,2.12,0.14,0,0,0,0,2.23,1.45,10.44
2011,0.78,3.59,7.28,0.1,0.73,0.22,0.09,0,0.14,1.17,2,0.45
2012,1.25,0.22,3.51,2.53,0,0,0,0.08,0.05,0.31,1.76,2.82
2013,1.76,0.33,1,0.22,0.36,0,0.16,0,0,0.25,0.77,0.32
2014,0.01,2.93,4.06,0.48,0.07,0,0,0.09,0,0,0.64,5.26
2015,1.74,0.67,0.78,0.34,0.47,0.22,1.47,0,0.61,0.27,0.16,0.41
2016,3.54,1.89,2.65,0.61,0.27,0,0,0,0,0.8,0.89,3.62
2017,8.82,5,0.71,0.24,0.2,0,0.01,0.03,0.25,0,0.05,0
