1950,20.69,29.03,28.92,38.1,43.13,49.72,60.41,59.74,50.82,46.07,38.9,34.49
1951,26.36,27.63,30.31,39.42,43.54,52.65,59.9,58.88,56.28,42.08,33.72,24.31
1952,21.2,26.47,24.57,37.86,45.1,47.03,59.54,58.01,53.92,50.22,31.44,26.93
1953,32.68,29.77,30.95,35.37,35.63,45.56,59.75,55.35,56.47,42.87,36.65,31.08
1954,27.87,33.58,27.23,40.76,47.79,48.86,59.68,54.53,51.13,44.23,37.38,26.92
1955,21.57,24.61,29.01,30.6,42.37,50.84,55.89,61.78,53.74,46.59,34.65,29.18
1956,27.42,22.74,31.28,35.1,42.28,50.81,59.53,56.66,53.4,40.58,36.78,31.88
1957,21.9,31.34,31.68,36.41,40.81,54.27,58.7,57.35,53.86,39.99,32.67,32.1
1958,29.53,31.06,25.46,33.82,46.65,49.31,57.07,62.86,53.85,48.58,36.71,38.3
1959,30.03,25.01,34.33,41.11,40.48,54.62,62.71,58.64,50.11,47.01,39.55,31.63
1960,23.67,25.89,34.41,37.41,42.05,57.11,61.76,59.7,55.23,44.27,33.22,29.73
1961,32.63,30.64,30.05,37.77,41.16,57.02,61.04,59.96,50.09,43.06,33.14,28.05
1962,27.71,25.63,26.12,41.19,39.31,51.63,57.86,57.54,54.63,44.97,37.48,33.88
1963,27.8,36.39,28.96,29.68,44.05,47.16,55.54,56.77,54.18,46.77,33.65,32.33
1964,27.16,28.8,28.41,35.06,40.18,48.65,59.23,58.96,50.82,49.96,30.18,28.84
1965,27.76,30.03,30.5,35.39,40.02,48,56.86,55.45,47.5,48.04,34.13,26.3
1966,25.16,24.19,33.31,40.74,48.24,51.3,58.36,61.11,52.79,44.12,36.57,29.69
1967,29.15,30.87,29.11,25.72,42.31,48.17,60.25,61.81,54.03,46.12,39.14,24.21
1968,27.76,32.72,32.86,36.72,43.08,53.74,60.54,54.04,53.76,44.75,34.2,25.43
1969,28.34,22.82,28.89,35.88,47.34,49.32,59.42,60.65,55.43,39.81,37.11,30.75
1970,28.47,31.46,31.36,30.76,45.15,51.57,60.74,60.86,50.29,42.27,35.92,23.65
1971,28.5,28.74,29.6,34.27,39.63,49.35,59.32,61.18,50.78,39.58,33.27,22.2
1972,25.5,30.33,37.44,35.63,45.22,53.46,60.92,59.84,49.86,40.36,31.13,24.64
1973,24.61,27.8,27.22,36.92,48.08,54.06,58.67,58.31,51.19,43.32,31.5,30.49
1974,25.74,28.01,32.17,33.81,44.77,54.95,57.12,58.77,56.02,44.4,34.72,26.83
1975,28.98,25.45,28.08,27.18,42.38,51.06,58.9,54.97,55.65,41.25,32.77,32.43
1976,30.43,28.2,29.51,34.06,47.42,50.65,58.85,51.62,51.78,44.42,39.64,32.1
1977,26.9,32.39,26.96,40.92,35.67,56.18,59.66,60.94,52.21,46.48,36.7,32.46
1978,28.11,27.84,35.66,33.63,42.63,50.39,58.2,58.12,48.57,48.78,30.38,24.19
1979,22.5,25.61,32.1,35.71,45.25,52.24,57.88,56.28,55.87,45.18,32.07,32.04
1980,29.39,31.19,27.9,37.04,40.44,46.9,59.17,57.45,51.65,45.47,37.36,34.2
1981,32.53,30.79,31.29,39.17,43.85,55.73,60.43,62.09,55.48,39.88,34.63,32
1982,24.29,30.19,28.65,33.33,44.57,49.21,57.23,59.34,49.35,40.59,29.98,27.15
1983,29.83,28.77,29.68,31.42,42.97,49.88,53.7,56.56,53.42,45.52,31.35,28.69
1984,29.67,28.39,34.3,33.88,47.22,49.86,61.55,59.76,55.44,38.71,30.96,25.06
1985,26.59,27.91,27.85,42.13,45.24,57.76,62.25,58.97,47.66,43.11,30.25,29.87
1986,35.34,30.43,36.92,37.56,44.68,55.64,56.93,62.59,45.83,43.04,37.63,31.25
1987,25.39,27.85,31.29,44.07,46.6,55.55,56.91,61.89,56.87,49.32,34.51,23.73
1988,27.07,32.83,34.8,39.26,43.17,53.21,63.62,60.93,54.48,51.09,32.83,25.65
1989,25.18,24.43,33.85,41.64,43.42,53.14,60.99,56.65,52.05,41.82,37.92,34
1990,28.27,24.15,34.63,41.55,42.03,52.2,60.53,58.42,53.89,47.48,35.29,24.23
1991,30.52,36.05,25.5,34.3,38.44,48.88,60.27,59.06,55.94,47.42,36.48,29.58
1992,30.14,31.68,34.37,43.34,50.35,51.98,56.68,60.9,54.39,46.93,33.78,23.88
1993,23.67,25.26,36.86,37.12,44.81,48.36,56.15,56.78,53.12,44.67,34.4,28.57
1994,30.88,25.83,36.07,38.25,44.63,54.94,63.12,62.29,52.74,41.46,25.26,28.11
1995,27.2,36.68,29.99,33.44,39.69,47.01,56.6,58.29,55.1,46.94,42.32,30.57
1996,30.72,31.17,32.65,37.68,43.4,52.46,61.82,60.23,51.71,42.65,35.94,30.64
1997,28.14,29.83,37.31,35.95,48.26,51,57.32,59.57,53.2,42.5,35.73,25.85
